,name,retail,link,image,size,return_1month,model,collab,classic,limited_release,GS,model_encode,profit_1month
432,Jordan 4 Retro Kaws,350,https://stockx.com/air-jordan-4-retro-kaws,"https://stockx.imgix.net/Air-Jordan-4-Retro-Kaws-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1549050056",10,3.162857143,Jordan 4,0,0,0,0,10,1
433,Jordan 4 Retro Kaws,350,https://stockx.com/air-jordan-4-retro-kaws,"https://stockx.imgix.net/Air-Jordan-4-Retro-Kaws-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1549050056",10.5,3.128571429,Jordan 4,0,0,0,0,10,1
434,Jordan 4 Retro Kaws,350,https://stockx.com/air-jordan-4-retro-kaws,"https://stockx.imgix.net/Air-Jordan-4-Retro-Kaws-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1549050056",11,2.857142857,Jordan 4,0,0,0,0,10,1
435,Jordan 4 Retro Kaws,350,https://stockx.com/air-jordan-4-retro-kaws,"https://stockx.imgix.net/Air-Jordan-4-Retro-Kaws-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1549050056",11.5,3,Jordan 4,0,0,0,0,10,1
436,Jordan 4 Retro Kaws,350,https://stockx.com/air-jordan-4-retro-kaws,"https://stockx.imgix.net/Air-Jordan-4-Retro-Kaws-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1549050056",12,3.428571429,Jordan 4,0,0,0,0,10,1
437,Jordan 4 Retro Kaws,350,https://stockx.com/air-jordan-4-retro-kaws,"https://stockx.imgix.net/Air-Jordan-4-Retro-Kaws-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1549050056",13,3.04,Jordan 4,0,0,0,0,10,1
438,Jordan 4 Retro Kaws,350,https://stockx.com/air-jordan-4-retro-kaws,"https://stockx.imgix.net/Air-Jordan-4-Retro-Kaws-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1549050056",14,4.498571429,Jordan 4,0,0,0,0,10,1
439,Jordan 1 Retro Royal (2017),160,https://stockx.com/air-jordan-1-retro-black-blue-2017,"https://stockx.imgix.net/Air-Jordan-1-Retro-Black-Blue-2017-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",7,0.875,Jordan 1 High,0,0,1,0,3,1
440,Jordan 1 Retro Royal (2017),160,https://stockx.com/air-jordan-1-retro-black-blue-2017,"https://stockx.imgix.net/Air-Jordan-1-Retro-Black-Blue-2017-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",7.5,0.875,Jordan 1 High,0,0,1,0,3,1
441,Jordan 1 Retro Royal (2017),160,https://stockx.com/air-jordan-1-retro-black-blue-2017,"https://stockx.imgix.net/Air-Jordan-1-Retro-Black-Blue-2017-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",8,0.875,Jordan 1 High,0,0,1,0,3,1
442,Jordan 1 Retro Royal (2017),160,https://stockx.com/air-jordan-1-retro-black-blue-2017,"https://stockx.imgix.net/Air-Jordan-1-Retro-Black-Blue-2017-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",8.5,0.822916667,Jordan 1 High,0,0,1,0,3,1
443,Jordan 1 Retro Royal (2017),160,https://stockx.com/air-jordan-1-retro-black-blue-2017,"https://stockx.imgix.net/Air-Jordan-1-Retro-Black-Blue-2017-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",9,0.7765625,Jordan 1 High,0,0,1,0,3,1
444,Jordan 1 Retro Royal (2017),160,https://stockx.com/air-jordan-1-retro-black-blue-2017,"https://stockx.imgix.net/Air-Jordan-1-Retro-Black-Blue-2017-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",9.5,0.7275,Jordan 1 High,0,0,1,0,3,1
445,Jordan 1 Retro Royal (2017),160,https://stockx.com/air-jordan-1-retro-black-blue-2017,"https://stockx.imgix.net/Air-Jordan-1-Retro-Black-Blue-2017-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",10,0.809821429,Jordan 1 High,0,0,1,0,3,1
446,Jordan 1 Retro Royal (2017),160,https://stockx.com/air-jordan-1-retro-black-blue-2017,"https://stockx.imgix.net/Air-Jordan-1-Retro-Black-Blue-2017-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",10.5,0.622321429,Jordan 1 High,0,0,1,0,3,1
447,Jordan 1 Retro Royal (2017),160,https://stockx.com/air-jordan-1-retro-black-blue-2017,"https://stockx.imgix.net/Air-Jordan-1-Retro-Black-Blue-2017-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",11,0.628125,Jordan 1 High,0,0,1,0,3,1
448,Jordan 1 Retro Royal (2017),160,https://stockx.com/air-jordan-1-retro-black-blue-2017,"https://stockx.imgix.net/Air-Jordan-1-Retro-Black-Blue-2017-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",11.5,0.629166667,Jordan 1 High,0,0,1,0,3,1
449,Jordan 1 Retro Royal (2017),160,https://stockx.com/air-jordan-1-retro-black-blue-2017,"https://stockx.imgix.net/Air-Jordan-1-Retro-Black-Blue-2017-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",12,0.57875,Jordan 1 High,0,0,1,0,3,1
450,Jordan 1 Retro Royal (2017),160,https://stockx.com/air-jordan-1-retro-black-blue-2017,"https://stockx.imgix.net/Air-Jordan-1-Retro-Black-Blue-2017-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",12.5,0.675,Jordan 1 High,0,0,1,0,3,1
